iterations,relative_residual_norm,projected_residual_norm,orthogonality_data
172,0.09280592825589855,2.6647805419266523e-6,2.1760371282653068e-14
173,0.09306964099408553,2.669751811796531e-6,2.1760371282653068e-14
174,0.0931043700733155,2.6757185336437686e-6,2.19824158875781e-14
175,0.09319246227420194,2.6807927471355904e-6,2.2870594307278225e-14
176,0.09273605015495959,2.6847485197370002e-6,1.9984014443252818e-14
177,0.09274356490261106,2.6866452422176284e-6,2.1538326677728037e-14
178,0.09267278808084482,2.688654042808775e-6,2.0872192862952943e-14
179,0.09290818262605732,2.6905140783405686e-6,2.1760371282653068e-14
180,0.09280037769993828,2.69369717017376e-6,2.1538326677728037e-14
181,0.09278008400041171,2.695881172844639e-6,2.1760371282653068e-14
182,0.0927225424244747,2.696854565053977e-6,2.0872192862952943e-14
183,0.09272568690584448,2.697673467563311e-6,2.19824158875781e-14
184,0.09271634319339096,2.698757413802826e-6,2.2426505097428162e-14
185,0.0927268771590661,2.6996671078565273e-6,2.1760371282653068e-14
186,0.09271174871302724,2.700122868319317e-6,2.1538326677728037e-14
187,0.09272344466366257,2.700739124088117e-6,2.1538326677728037e-14
188,0.09272733093820001,2.7011345548184863e-6,2.2648549702353193e-14
189,0.09272818292494861,2.7014026692223744e-6,2.1316282072803006e-14
190,0.09272931234058684,2.7015641365729865e-6,2.353672812205332e-14
191,0.0927299916728833,2.7016665378790626e-6,2.1316282072803006e-14
192,0.0927298579428806,2.7016984309569223e-6,2.1760371282653068e-14
193,0.09273006524728636,2.701715012973498e-6,2.2648549702353193e-14
194,0.09272996827268232,2.7017206062782346e-6,2.2648549702353193e-14
195,0.09272994743244986,2.701720971268716e-6,2.19824158875781e-14
196,0.09272994237858345,2.7017209741595784e-6,2.0872192862952943e-14
197,0.09272994242210787,2.7017210903715772e-6,2.19824158875781e-14
198,0.09272994295004454,2.7017211338413623e-6,2.1538326677728037e-14
199,0.09272994714722729,2.7017213839841507e-6,2.2426505097428162e-14
