iterations,relative_residual_norm,projected_residual_norm,orthogonality_data
119,0.18118146862601733,2.7742165489752415e-6,1.166733376578577e-11
120,0.1803141356937417,2.7782294404859716e-6,1.1827427925936718e-11
121,0.1756804488591364,2.7817234296514557e-6,1.1981304837149764e-11
122,0.1690583014050565,2.781103513393372e-6,1.2143397398745037e-11
123,0.1646830335348535,2.777712321195224e-6,1.2322143305709687e-11
124,0.16128971212368315,2.7757096035803223e-6,1.2497114454390612e-11
125,0.15958404920868363,2.774169231553993e-6,1.2670531290837062e-11
126,0.1569798602421887,2.772659288959858e-6,1.2845280394913061e-11
127,0.14691175965705547,2.772485025488529e-6,1.3025580614112187e-11
128,0.1476586763708753,2.7742186183698104e-6,1.3238299345630367e-11
129,0.15124019448723794,2.7775235294880216e-6,1.3447021274259896e-11
130,0.14760708338964867,2.7824984910002157e-6,1.362154833373097e-11
131,0.1392982246358297,2.7876155315942537e-6,1.3805845355818747e-11
132,0.1322969769753352,2.792614208399903e-6,1.4019008176546777e-11
133,0.13048014987429304,2.7979013844441026e-6,1.4266143821828337e-11
134,0.13094494575906954,2.8038223729725154e-6,1.4527046232615248e-11
135,0.1315551028700666,2.8112020773852315e-6,1.4768408718168757e-11
136,0.12758023410523153,2.819383870368206e-6,1.499489421519229e-11
137,0.12850370900893235,2.827489714371978e-6,1.5244916440337875e-11
138,0.12553913627833763,2.835736604447545e-6,1.549005368417511e-11
139,0.12324570025657884,2.8426974010300164e-6,1.575406471943097e-11
140,0.11835997138055997,2.8480158036448618e-6,1.6007639658255357e-11
141,0.11533540536595435,2.854398890746277e-6,1.628008838849837e-11
142,0.11338617776032522,2.86068879338711e-6,1.6614043474305618e-11
143,0.11280754042868403,2.867586518396877e-6,1.6964429860877317e-11
144,0.1135099604488966,2.87382204175251e-6,1.7291279519326963e-11
145,0.11138272857230103,2.880477937314968e-6,1.759703494030873e-11
146,0.11092947488670703,2.8867444725736617e-6,1.793765136426373e-11
147,0.10812325182050693,2.8922575380817338e-6,1.8306023363834356e-11
148,0.10965716624760795,2.898574804999915e-6,1.868172283536751e-11
149,0.10740030305939513,2.905308590271758e-6,1.9015233831964906e-11
150,0.10669984620425861,2.9125860996494332e-6,1.940603233663296e-11
151,0.10601955844498084,2.9201419356262356e-6,1.9882095969592228e-11
152,0.10449045127519178,2.9269998769225697e-6,2.027311651886521e-11
153,0.10419892940936716,2.934138910445005e-6,2.0752732865503276e-11
154,0.10315169079978669,2.942090892365818e-6,2.1261881144596373e-11
155,0.10189539719004544,2.94900688201853e-6,2.177813485104707e-11
156,0.10262476528265047,2.9569679454053365e-6,2.240074792325686e-11
157,0.10336041353792244,2.9664784920615367e-6,2.2938095867175434e-11
158,0.10256131908428189,2.976758653801964e-6,2.337618987269252e-11
159,0.10037381108511861,2.983110761950144e-6,2.3893109712957994e-11
160,0.10057361311437454,2.9882525644036283e-6,2.4724222669192386e-11
161,0.10071767485522726,2.994611539109478e-6,2.5574653506055256e-11
162,0.10017418868724194,2.999691888944903e-6,2.6406654640709348e-11
163,0.09978610649348502,3.004786056402071e-6,2.73048250676311e-11
164,0.10035362180534833,3.0085438927513483e-6,2.8205882074416877e-11
165,0.10003116976649017,3.0136101082506566e-6,2.8934410423175905e-11
166,0.09964809044280981,3.0179588853066213e-6,2.9675373269810734e-11
167,0.09938664726916427,3.0219604636741123e-6,3.051181529656333e-11
168,0.09911050670245129,3.026687752752475e-6,3.164712936154501e-11
169,0.09895527405180236,3.0296916222264368e-6,3.2982727660169076e-11
170,0.09892509703017632,3.0332471945759484e-6,3.447997443117856e-11
171,0.09881310040424876,3.0365747005947196e-6,3.5959457633794045e-11
172,0.09899596902085075,3.0417161625862247e-6,3.782907320726281e-11
173,0.0986048501295993,3.0447897705809172e-6,3.955413774292538e-11
174,0.09873147598647725,3.0493170088621174e-6,4.1983971854619995e-11
175,0.0988334775007804,3.0542012764552483e-6,4.4352077566145454e-11
176,0.09869193534754193,3.058741541711401e-6,4.621614202449109e-11
177,0.09867437239906786,3.061916873094324e-6,4.953526477891046e-11
178,0.0987959862574286,3.0654146085357754e-6,5.274980452441014e-11
179,0.09865261650705286,3.069010099100559e-6,5.542877268283064e-11
180,0.09859238308101916,3.070586256970849e-6,6.20246076721287e-11
181,0.09864992006561764,3.0716340858675238e-6,7.509615151946036e-11
182,0.0986409708771096,3.073314974703684e-6,8.061773471013112e-11
183,0.09863024933669584,3.0743325272996323e-6,9.33026989002883e-11
184,0.09863099129195882,3.074898042018182e-6,1.183604325660781e-10
185,0.09863684097627816,3.075564265408385e-6,1.3765588668945838e-10
186,0.09863693434545376,3.0759847712436158e-6,1.8518653277510566e-10
187,0.09863518754032825,3.0761547948485657e-6,2.3309776331359444e-10
188,0.09863576433931188,3.0762908839662424e-6,3.871756248940983e-10
189,0.09863607277243548,3.0763661269627546e-6,9.92589788140208e-10
190,0.09863813691445879,3.076500324637754e-6,2.151660627447427e-9
191,0.0986399976901536,3.076630053257636e-6,2.9047915184321482e-9
192,0.0986406059874035,3.076720620425388e-6,3.567652395730647e-9
193,0.09864074931819801,3.076738888856535e-6,4.556765409446939e-9
194,0.09864083635308876,3.076752937662382e-6,8.688657349154028e-9
195,0.09864084945844877,3.0767545071365876e-6,1.4567055783842875e-8
196,0.09864087069604408,3.0767562541769797e-6,2.0133868128269228e-8
197,0.09864087247758811,3.076756431492011e-6,3.3614491190547824e-8
198,0.09864087349287218,3.0767564977493946e-6,6.273664832079362e-8
199,0.09864087433698586,3.076756550595848e-6,2.3160559403656578e-7
